Image_Name,MSGGGF_0,MSGGGF_1,MSGGGF_2,MSGGGF_3,MSGGGF_4,MSGGGF_5,MSGGGF_6,MSGGGF_7,MSGGGF_8,MSGGGF_9,MSESGF,MSFDMAF,MSSSF,MSSAMF,Class
0182MH0001500050102654E01_DRCL.JPG,35574,8019,2658,1309,670,263,103,97,57,31,1856,1248.687329590501,51213245.185630776,1650926525.0000577,2
0182MH0001500050102654I01_DRCL.JPG,36998,7175,2470,1133,562,225,187,105,118,83,1764,1123.2198959116124,46822093.67923409,1358299576.6723788,2
0182MH0001500050102655C00_DRCL.JPG,33650,9326,3006,1344,738,351,132,79,82,45,2240,1338.9164057136431,53639681.333650775,1888725116.615419,2
0182MH0001500050102655E01_DRCL.JPG,33593,9325,3025,1417,721,338,125,81,81,49,2152,1339.914312844909,53646111.57237739,1900157744.0706267,2
0182MH0001500050102655I01_DRCL.JPG,35431,8373,2666,1156,635,258,171,160,110,74,1879,1175.4287326350563,48488504.19489317,1480105279.1992867,2
0182MH0001500050102656C00_DRCL.JPG,30970,10934,3471,1619,839,448,196,115,65,63,2619,1453.5321815893294,56347050.122730985,2220170559.374863,2
0182MH0001500050102656E01_DRCL.JPG,31086,10787,3509,1635,831,454,183,112,65,63,2573,1451.720624307544,56280820.71043398,2221557580.88315,2
0182MH0001500050102656I01_DRCL.JPG,34211,9069,2933,1247,668,333,194,169,106,83,2113,1229.4074852241129,49993550.30145948,1614231559.8712935,2
0182MH0001500050102657C00_DRCL.JPG,28076,12112,4252,2020,1049,578,291,141,99,53,3205,1593.1547442329197,59551858.22059171,2647533379.2420983,2
0182MH0001500050102657E01_DRCL.JPG,28173,12077,4244,1995,1055,568,268,142,96,62,3264,1579.4502074615448,59403474.140802845,2597539367.679352,2
0182MH0001500050102657I01_DRCL.JPG,32276,10332,3249,1448,690,400,213,176,128,103,2517,1288.7790574323988,51466570.88995476,1775350553.2718923,2
0182MH0001500050102658C00_DRCL.JPG,24978,13068,5161,2501,1261,765,435,226,137,97,3733,1782.3310238346826,63159236.34737455,3281681552.126932,2
0182MH0001500050102658E01_DRCL.JPG,24997,13097,5101,2503,1312,739,420,230,140,93,3899,1778.5675378676306,63077326.98204802,3278525492.3380527,2
0182MH0001500050102658I01_DRCL.JPG,30365,11408,3606,1702,783,433,277,208,133,90,2778,1348.7586483652524,53147576.566153705,1945269125.583973,2
0182MH0001500050102659C00_DRCL.JPG,22412,13240,6036,2964,1688,967,567,336,194,141,4470,2093.645961782212,67748340.57247606,4552399370.326218,1
0182MH0001500050102659E01_DRCL.JPG,22608,13171,5918,3022,1623,966,584,329,182,136,4533,2085.1174128072066,67449260.26491712,4527327784.715134,1
0182MH0001500050102659I01_DRCL.JPG,28879,12036,4009,1839,975,491,295,230,146,113,3119,1409.4208905140265,54327441.79016039,2147501860.6040435,2
0182MH0001500050102672E01_DRCL.JPG,35319,8517,2782,1477,482,140,69,54,27,17,1500,1149.4242201029167,47663879.21498804,1443268419.8681614,2
0182MH0001500050102672I01_DRCL.JPG,36536,8035,2513,1222,332,173,136,97,73,13,1606,1016.2906117373736,42904343.49359449,1150245318.131969,2
0182MH0001500050102673E01_DRCL.JPG,34034,9207,3059,1566,635,174,92,43,39,23,2020,1202.578363369733,49620021.21011448,1551202915.2033918,2
0182MH0001500050102673I01_DRCL.JPG,35632,8648,2638,1265,413,159,166,90,95,23,1669,1051.267118745673,44245232.90495457,1211866153.292292,2
0182MH0001500050102674E01_DRCL.JPG,32354,10139,3457,1639,796,232,101,65,29,38,2410,1263.7632015570728,51658221.98719432,1681926924.0630322,2
0182MH0001500050102674I01_DRCL.JPG,34054,9558,3060,1335,501,220,169,96,80,46,2095,1099.919607686603,45905272.72557409,1315858929.563733,2
0182MH0001500050102675C00_DRCL.JPG,30147,11149,4000,1923,924,374,155,77,42,30,3072,1348.559835748172,54204945.64218518,1861504421.19867,2
0182MH0001500050102675E01_DRCL.JPG,30136,11161,4018,1847,984,378,158,74,39,29,3184,1349.105629986691,54299992.2139286,1867119518.3583407,2
0182MH0001500050102675I01_DRCL.JPG,32500,10416,3398,1495,620,248,171,112,71,62,2638,1163.519279874228,47846312.64729988,1458647780.4978297,2
0182MH0001500050102676C00_DRCL.JPG,27462,12073,4778,2299,1155,559,234,129,74,38,3748,1488.9719624130153,57690206.19514265,2249665470.46386,2
0182MH0001500050102676C01_DRCL.JPG,27462,12073,4778,2299,1155,559,234,129,74,38,3748,1488.9719624130153,57690206.19514265,2249665470.46386,2
0182MH0001500050102676E01_DRCL.JPG,27366,12220,4661,2324,1191,566,246,122,74,32,3879,1489.725550574488,57719858.9373432,2259800512.006177,2
0182MH0001500050102676I01_DRCL.JPG,30712,11263,3879,1737,679,343,218,106,79,47,3048,1233.513211199025,49857629.8945832,1628646963.4811406,2
0182MH0001500050102677C00_DRCL.JPG,24645,12536,5541,2914,1473,839,398,199,133,81,4655,1696.661025050267,62099683.87847884,2901101290.7920327,2
0182MH0001500050102677E01_DRCL.JPG,24822,12406,5512,2904,1476,824,409,203,129,78,4604,1691.7623622317442,62161986.03325152,2882886154.525262,2
0182MH0001500050102677I01_DRCL.JPG,28712,12063,4441,1927,912,447,262,141,86,50,3625,1314.3772165186251,52114816.4279325,1838551973.9435549,2
0182MH0001500050102678C00_DRCL.JPG,22070,12626,6326,3342,1837,1104,625,360,217,136,5244,1975.0444947511287,67078213.22003473,3890893216.598509,1
0182MH0001500050102678E01_DRCL.JPG,22143,12526,6396,3295,1833,1123,630,355,212,132,5246,1969.2020102687568,67118095.01346152,3869099775.4446726,1
0182MH0001500050102678I01_DRCL.JPG,26993,12486,4858,2358,1127,526,328,174,116,53,3988,1410.500553758132,54403770.91051549,2122177735.600221,2
0182ML0007460000105275E01_DRCL.JPG,16361,12249,6637,3672,2239,1486,1058,899,729,556,7403,3226.5964366891744,94496435.50990778,7504378195.480267,1
0182ML0007460000105275I01_DRCL.JPG,19196,13068,6080,2960,1784,1167,960,738,582,522,6312,2488.2776241438974,89282821.63896911,4548524909.063778,1
0182MR0007470000202036E01_DRCL.JPG,28205,7970,3894,2030,1415,996,770,643,569,443,4729,2611.9704263506264,82857382.26152077,5361118519.6438265,2
0182MR0007470000202036I01_DRCL.JPG,29453,7497,4159,2021,1522,1139,845,628,522,407,4395,2245.187584684658,85700456.80225135,3933983655.468183,2
0193ML0010280000105856E01_DRCL.JPG,39046,14117,4059,2215,1597,1084,762,516,386,285,5063,2210.954181287855,14079922.96339196,6899206411.549784,2
0193ML0010280000105856I01_DRCL.JPG,44814,11561,4316,2292,1165,572,374,200,76,60,3178,1403.2907549949457,15145742.814983731,3121292751.4106,2
0193ML0010290000105857E01_DRCL.JPG,38783,14017,4202,2338,1622,1127,745,511,418,293,5096,2243.271342478536,14283992.97661148,7068180570.571143,2
0193ML0010290000105857I01_DRCL.JPG,44476,11782,4381,2376,1073,604,395,195,95,60,3282,1407.72365827258,15171762.392552622,3123405846.387346,2
0229ML0009710000106078E01_DRCL.JPG,36297,15530,5253,2326,1468,1033,705,558,443,337,6071,2271.2364749456,14372349.459454415,7029617431.48792,2
0229ML0009710000106078I01_DRCL.JPG,42448,13779,4391,2138,1254,734,390,201,102,57,3432,1410.846097619321,15325279.17188456,3048207729.814697,2
0229ML0010710000106076E01_DRCL.JPG,21474,8858,4901,3164,2277,1638,1223,903,809,636,6668,3113.707341763395,98114651.87481716,6625078381.033892,1
0229ML0010710000106076I01_DRCL.JPG,22201,9460,4988,2956,2108,1587,1237,983,833,594,5985,2574.72594568233,93552405.72107594,4549767014.142112,1
0229MR0005400000202927E01_DRCL.JPG,22506,7392,4129,3054,2268,1714,1388,1081,798,702,6719,3392.885696487377,107439730.03913474,7416206272.560445,1
0229MR0005400000202927I01_DRCL.JPG,22478,7528,4911,3489,2477,1886,1346,1051,827,708,6566,2681.47117263597,100575671.46992607,4790352862.530216,1
0229MR0006560000202928E01_DRCL.JPG,21261,10024,5203,3218,2179,1511,1200,822,693,632,6776,2769.8568684843776,86378027.66767316,6080741317.847258,1
0229MR0006560000202928I01_DRCL.JPG,21855,10788,5501,3327,2165,1408,1097,811,589,453,6088,2342.611552394078,88928445.4357507,4223322723.691828,1
0229MR0009790000202920E01_DRCL.JPG,21682,7920,4695,3108,2354,1792,1527,1218,963,722,6962,3249.8233821940157,101340295.36753003,7007547933.072234,1
0229MR0009790000202920I01_DRCL.JPG,21681,8639,5226,3416,2587,1938,1564,1061,850,606,6547,2618.205192899381,99489187.4710348,4550520148.959384,1
0229MR0009800000202921E01_DRCL.JPG,25772,7159,3655,2571,1971,1505,1214,932,849,675,5732,3128.172091914013,95293749.3123868,6879068886.119948,1
0229MR0009800000202921I01_DRCL.JPG,26378,7087,4036,2862,2157,1756,1384,1080,762,540,5364,2530.6785394735703,96170990.13933964,4464865523.433476,1
0229MR0009810000202922E01_DRCL.JPG,22414,7015,3859,2897,2147,1684,1409,1141,982,890,6795,3442.691961925096,106090574.78670365,7663917723.627674,1
0229MR0009810000202922I01_DRCL.JPG,21995,7273,4510,3452,2582,1940,1634,1366,1072,832,6606,2680.0942646957637,98674133.18382718,4845523462.803632,1
0229MR0009820000202923E01_DRCL.JPG,20836,8313,4698,3102,2449,1853,1415,1011,882,718,7108,3231.4558379977125,96952781.86957388,7352023398.056206,1
0229MR0009820000202923I01_DRCL.JPG,20967,8911,5029,3542,2654,1821,1316,972,834,715,6598,2607.554237146645,98203098.845779,4732917590.7740345,1
0229MR0010790000202934E01_DRCL.JPG,21723,7901,4643,3093,2350,1794,1486,1122,963,848,6850,3269.3542197752336,101939787.82585876,7035117182.279846,1
0229MR0010790000202934I01_DRCL.JPG,21842,8475,5167,3447,2493,1892,1526,1126,836,641,6399,2648.1881206766143,100379377.72577196,4629670690.928345,1
0229MR0010800000202935E01_DRCL.JPG,25538,7266,3599,2609,1963,1427,1220,893,802,713,5626,3249.274349805899,98018628.08961676,7220779076.037589,1
0229MR0010800000202935I01_DRCL.JPG,26184,7056,3935,2916,2197,1696,1319,1028,808,586,5402,2613.862962752711,98604136.13461512,4631072663.432554,1
0229MR0010810000202936E01_DRCL.JPG,22338,7137,3785,2796,2019,1741,1443,1226,1066,897,6541,3451.476052610833,105534526.64009637,7753995792.41292,1
0229MR0010810000202936I01_DRCL.JPG,22035,7070,4485,3303,2491,2026,1873,1505,1133,922,6471,2673.1147113341053,98603546.65207496,4833065420.242307,1
0229MR0010820000202937E01_DRCL.JPG,20371,9121,4491,2971,2229,1599,1388,1092,978,834,6931,3225.8271364814955,97423930.33394744,7280007417.502133,1
0229MR0010820000202937I01_DRCL.JPG,20849,9230,4791,3226,2319,1870,1473,1207,908,786,6324,2634.968023330556,99381834.19694649,4755461944.569598,1
0270MH0002530010102746C00_DRCL.JPG,13097,15025,9444,5073,2365,1116,511,257,181,95,7803,2506.334136618406,63792751.81060538,6252544982.773931,1
0270MH0002530010102746I01_DRCL.JPG,19673,17254,7185,2528,988,277,148,166,171,130,5573,1697.2865689925263,56647594.08636472,2990244723.556948,2
0270MH0002530010102802C00_DRCL.JPG,18672,16872,7288,2765,923,343,181,189,106,88,4876,1754.743686082351,52314696.36461122,3785716408.72991,2
0270MH0002530010102802I01_DRCL.JPG,25746,16289,4550,1082,287,177,216,160,105,77,3316,1309.3668169831406,46607716.64580086,2214800438.8349643,2
0270MH0002530010102830C00_DRCL.JPG,9548,11866,9700,6603,4081,2244,1335,784,489,336,10270,3158.097669809118,80549571.74935123,8549984432.520198,1
0270MH0002530010102830I01_DRCL.JPG,15537,15816,9073,4313,1930,805,446,266,192,109,7810,1930.24004644606,66029102.45670378,3589952107.675005,1
0270MH0002530020102747I01_DRCL.JPG,31963,13022,2460,651,283,161,118,101,136,91,2295,1096.728525986867,43549423.92705516,1446559208.624818,2
0270MH0002530020102748I01_DRCL.JPG,29857,14300,3098,820,292,167,113,102,150,65,2522,1154.1663347350152,44897144.715820886,1599168207.8842845,2
0270MH0002530020102749C00_DRCL.JPG,21358,17776,6231,1925,731,347,213,69,40,34,4270,1513.818689218862,49775170.699479565,2824700740.7190905,2
0270MH0002530020102749I01_DRCL.JPG,27451,15656,3785,1070,398,169,80,142,126,67,3184,1217.8452333977364,46274309.89872482,1767480115.1756525,2
0270MH0002530020102750C00_DRCL.JPG,18306,17942,7653,2749,1110,492,254,115,59,44,5251,1709.0334920616262,52388808.36497847,3558018727.947267,2
0270MH0002530020102750I01_DRCL.JPG,25049,16705,4799,1329,440,194,102,101,150,70,3774,1286.7598652394838,47804268.48059188,1956533997.0588567,2
0270MH0002530020102751C00_DRCL.JPG,15871,17634,8683,3703,1519,713,330,137,79,40,6573,1922.171683611317,54971867.54678103,4412405048.568185,1
0270MH0002530020102751I01_DRCL.JPG,22986,17335,5690,1688,587,226,112,106,140,61,4336,1351.7331602616955,48720291.8556575,2158503994.879078,2
0270MH0002530020102752C00_DRCL.JPG,14254,16450,9561,4585,2118,957,411,236,98,36,7445,2120.4169069024942,57169912.04150792,5217679850.167732,1
0270MH0002530020102752I01_DRCL.JPG,21104,17767,6612,2045,675,281,147,106,116,67,4894,1423.4355557464753,49869007.90765237,2388680665.967148,2
0270MH0002530020102753C00_DRCL.JPG,13351,15326,9874,5210,2657,1282,557,254,128,60,8076,2325.55749195876,59219233.117131285,6114763344.72864,1
0270MH0002530020102753I01_DRCL.JPG,19676,17645,7537,2501,800,297,165,117,124,64,5454,1491.1746000161213,50897174.52361509,2622518327.35083,2
0270MH0002530020102754C00_DRCL.JPG,13361,14178,9806,5608,2967,1524,691,322,155,81,8407,2461.2332473303977,60598112.35305965,6715809169.463318,1
0270MH0002530020102754I01_DRCL.JPG,19176,17328,7853,2804,953,358,143,128,113,66,5847,1528.697620352128,51442187.578134686,2755522427.85378,2
0270MH0002530020102803I01_DRCL.JPG,34317,11900,1805,323,198,201,221,110,61,16,1548,925.1671203938675,36973482.27111052,1286824294.39227,2
0270MH0002530020102804I01_DRCL.JPG,32454,13228,2219,440,188,204,222,102,59,32,1853,964.7248376205368,38017764.488106936,1387336699.77529,2
0270MH0002530020102805I01_DRCL.JPG,30431,14409,2898,564,213,187,233,107,49,40,2281,1017.6207401809684,39330524.31398476,1525634521.6007316,2
0270MH0002530020102806C00_DRCL.JPG,21880,17099,6502,2151,688,224,107,59,48,34,4339,1398.1408637960692,45436893.625675775,2826423096.155251,2
0270MH0002530020102806I01_DRCL.JPG,28354,15513,3631,751,259,185,222,106,49,42,2763,1071.0096916339548,40567799.3850778,1673468598.8956969,2
0270MH0002530020102807C00_DRCL.JPG,19323,17194,7756,2868,1005,346,140,73,36,36,4985,1580.910341858402,48165906.705443,3545187676.680278,2
0270MH0002530020102807I01_DRCL.JPG,26413,16580,4274,951,282,191,216,101,52,31,3230,1119.01360707013,41661159.44366612,1814566862.5442,2
0270MH0002530020102808C00_DRCL.JPG,17023,17118,8665,3616,1455,533,191,84,47,41,5539,1781.1681049468195,50829902.45990206,4370184609.6681385,1
0270MH0002530020102808I01_DRCL.JPG,25005,17010,4893,1199,380,204,214,91,56,31,3581,1168.9305312551544,42653986.054516844,1969865238.4733152,2
0270MH0002530020102809C00_DRCL.JPG,15362,16945,9252,4157,1817,742,284,117,56,31,6224,1933.3256255483404,52466571.37462191,5013104245.616573,1
0270MH0002530020102809I01_DRCL.JPG,23697,17551,5429,1371,421,232,194,109,47,33,3721,1204.5571491074,43388722.57746912,2083085607.465068,2
0270MH0002530020102810C00_DRCL.JPG,14525,16699,9553,4606,1959,859,340,134,52,39,6294,2026.9331869270336,53401017.376926914,5428561549.521128,1
0270MH0002530020102810I01_DRCL.JPG,23003,17619,5833,1551,493,222,198,91,42,31,4131,1230.2589738122094,43637829.72540366,2175880420.048574,2
0270MH0002530020102831I01_DRCL.JPG,26681,15717,4075,1211,575,268,148,124,132,91,3551,1194.0381377890433,47625457.839394085,1635725233.406075,2
0270MH0002530020102832I01_DRCL.JPG,24597,16654,4750,1527,677,305,156,115,131,92,4193,1253.21015238604,49354594.02128398,1787190734.270908,2
0270MH0002530020102833C00_DRCL.JPG,16326,16690,8724,3749,1642,807,369,197,117,63,7307,1757.1488639668614,59571040.807642326,3392672032.1727304,1
0270MH0002530020102833I01_DRCL.JPG,22344,17038,5939,1984,758,364,190,135,132,93,4967,1340.3114255851283,51473681.81782175,2019141961.9208555,2
0270MH0002530020102834C00_DRCL.JPG,14217,15747,9552,4654,2283,1075,589,271,158,88,8042,2005.5922906276185,64085513.77843861,4310175296.007856,1
0270MH0002530020102834I01_DRCL.JPG,20414,17471,6700,2426,941,405,238,149,119,94,5636,1420.5245271282245,53560773.53266239,2240043062.1575155,2
0270MH0002530020102835C00_DRCL.JPG,12421,14550,9959,5604,2959,1476,800,449,238,136,9084,2310.2199448767133,68684302.95029208,5529587295.955608,1
0270MH0002530020102835I01_DRCL.JPG,18422,17200,7980,2988,1169,514,271,189,107,109,6456,1519.6201944023462,55970420.79511702,2533186358.792187,1
0270MH0002530020102836C00_DRCL.JPG,10866,13489,10052,6288,3681,1969,1073,582,337,169,9985,2648.7529683191474,73344534.97331384,6987274848.050612,1
0270MH0002530020102836I01_DRCL.JPG,16960,17139,8529,3535,1386,606,351,197,137,96,7081,1604.26187139911,57867939.04152677,2797939073.656872,1
0270MH0002530040102812I01_DRCL.JPG,27611,15391,3885,804,327,232,195,127,85,71,2864,1232.0848131740238,43879707.58723711,2085948830.9144008,2
0270MH0002530040102840C00_DRCL.JPG,11132,13087,9892,6009,3225,1791,1005,569,394,181,8946,2741.523473887126,71312798.60571903,7301876348.993206,1
0270MH0002530040102840I01_DRCL.JPG,18143,16408,8193,3146,1415,583,315,199,133,71,6469,1684.7352587134949,57809310.10301261,3115468580.4657483,1
0270MH0002530050102757E01_DRCL.JPG,41356,6066,590,320,310,128,99,27,0,0,875,753.7600600946754,30185641.03648977,984867780.4288768,2
0270MH0002530050102757I01_DRCL.JPG,42312,5119,723,345,188,175,208,40,33,9,737,726.7412444740627,29946849.09904802,901641194.3395756,2
0270MH0002530050102758E01_DRCL.JPG,39471,7618,886,335,299,130,77,70,10,0,1031,801.6558692467091,31561522.87456908,1093357130.2246904,2
0270MH0002530050102758I01_DRCL.JPG,40956,6336,856,330,196,151,238,45,38,6,938,763.8052993098713,31015057.051329453,982024851.1060458,2
0270MH0002530050102759E01_DRCL.JPG,37152,9402,1337,403,298,119,60,81,39,5,1215,863.0056267711497,32925824.726890817,1248276155.282504,2
0270MH0002530050102759I01_DRCL.JPG,39467,7585,1075,333,188,148,201,110,40,5,1009,799.006361645986,31970176.99921395,1061531771.1823336,2
0270MH0002530050102760E01_DRCL.JPG,33963,11681,2029,557,323,138,51,56,75,21,1863,948.037069229266,34858530.98926728,1479793147.237348,2
0270MH0002530050102760I01_DRCL.JPG,37229,9426,1410,369,199,118,209,123,62,6,1230,850.9052493307653,33342969.40255391,1182382736.2582006,2
0270MH0002530050102761E01_DRCL.JPG,30277,14086,2911,848,381,163,61,45,38,53,2261,1060.3876007987626,36790673.84548222,1827939586.2279572,2
0270MH0002530050102761I01_DRCL.JPG,35305,10827,1855,421,217,137,174,89,107,19,1547,896.0059042527802,34562451.82881353,1294051736.286298,2
0270MH0002530050102762E01_DRCL.JPG,26039,16309,4267,1300,534,195,63,46,36,21,2738,1204.7697973009142,39034807.61535148,2316627788.0148315,2
0270MH0002530050102762I01_DRCL.JPG,32736,12729,2368,564,207,134,168,87,101,55,1950,952.3355044874088,35734644.52642866,1445504072.9119458,2
0270MH0002530050102763E01_DRCL.JPG,22094,17708,5834,1882,767,298,105,48,30,26,3577,1387.2222556596498,41351938.260312654,3000594931.859916,2
0270MH0002530050102763I01_DRCL.JPG,29954,14615,3060,725,238,131,177,80,79,56,2254,1019.1984137768908,36987818.88418457,1632366082.9510374,2
0270MH0002530050102764E01_DRCL.JPG,18726,18137,7427,2711,1060,443,141,74,37,27,4306,1589.12783845368,43730736.20538589,3802444847.377404,2
0270MH0002530050102764I01_DRCL.JPG,27444,16239,3714,923,263,143,149,89,81,33,2629,1078.378816977335,38195597.842093706,1806859491.7796729,2
0270MH0002530050102765E01_DRCL.JPG,16651,17574,8523,3605,1513,558,208,79,44,24,5019,1775.412820043808,45636442.588139966,4584817296.265312,1
0270MH0002530050102765I01_DRCL.JPG,25307,17301,4477,1223,262,159,142,97,62,53,3035,1131.362035526943,38945952.69799532,1981729770.0045905,2
0270MH0002530050102766E01_DRCL.JPG,16012,16755,9091,4018,1831,678,229,90,50,24,5558,1889.742075366025,46989004.78852962,5080119867.031741,1
0270MH0002530050102766I01_DRCL.JPG,24413,17554,4930,1352,320,180,135,77,63,40,3207,1163.6498512654096,39277930.92939338,2093226943.281219,2
0270MH0002530050102767E01_DRCL.JPG,16436,16029,8807,4381,1903,759,297,99,45,19,5830,1936.7756196019589,47185513.41652796,5320361487.01587,1
0270MH0002530050102767I01_DRCL.JPG,24450,17281,5249,1264,339,178,133,75,62,43,3319,1158.1017217467552,39231232.00318645,2077443692.58157,2
0270MH0002530050102768E01_DRCL.JPG,18060,15607,8290,3876,1779,729,277,86,40,25,5246,1872.476954227879,46082190.632630736,5062234862.644428,1
0270MH0002530050102768I01_DRCL.JPG,25485,16887,4739,1134,329,160,159,89,61,43,2857,1131.0302389750698,38513571.72691782,2002272631.3164449,2
0270MH0002530050102769E01_DRCL.JPG,20258,15678,7252,3200,1442,612,211,66,43,25,4666,1733.827930652387,44143001.38898544,4532838967.630414,1
0270MH0002530050102769I01_DRCL.JPG,27790,15666,3968,945,266,137,135,95,59,39,2393,1068.4327281613564,37308122.816403605,1820992409.0246851,2
0270MH0002530050102770E01_DRCL.JPG,23596,15352,5968,2243,1028,367,143,48,34,15,3777,1492.6008073647993,41250942.422003776,3561575047.477331,2
0270MH0002530050102770I01_DRCL.JPG,30367,14326,3050,679,228,137,129,103,53,50,1927,1003.7201889367644,35765582.63682273,1645163222.379533,2
0270MH0002530050102771E01_DRCL.JPG,27281,14555,4405,1514,683,195,90,39,29,36,2508,1274.6761025034516,38231463.45832003,2735484766.692865,2
0270MH0002530050102771I01_DRCL.JPG,33598,12403,2044,434,177,151,131,113,62,34,1305,921.224330496611,34170145.942523785,1415678877.5667086,2
0270MH0002530050102772E01_DRCL.JPG,31190,13153,2948,870,405,112,62,40,32,64,1662,1067.9262340526775,35361521.32186397,1979986315.3635352,2
0270MH0002530050102772I01_DRCL.JPG,36691,10140,1368,314,148,153,155,95,76,12,894,849.5649028131334,32440807.101161677,1235189113.4188466,2
0270MH0002530050102813E01_DRCL.JPG,43626,4118,326,348,250,176,52,0,0,0,465,696.3495951633987,28630105.693967275,843734098.0399649,2
0270MH0002530050102813I01_DRCL.JPG,43760,3873,634,274,230,217,142,22,0,0,731,687.5092537509126,28897667.1850297,819581256.0669641,2
0270MH0002530050102814E01_DRCL.JPG,42502,5198,360,339,230,186,81,0,0,0,694,723.7149019055927,29523145.69292345,901155708.5624017,2
0270MH0002530050102814I01_DRCL.JPG,42772,4842,621,295,185,250,158,29,0,0,702,712.6744687033497,29814189.94107478,867291921.1939259,2
0270MH0002530050102815E01_DRCL.JPG,40915,6598,536,325,209,183,100,30,0,0,825,766.2667222901521,30832709.27765002,997541115.6413392,2
0270MH0002530050102815I01_DRCL.JPG,41626,5960,630,275,201,220,213,27,0,0,758,740.0324032982495,30787729.731708355,921356042.1460342,2
0270MH0002530050102816E01_DRCL.JPG,38589,8596,845,325,189,176,107,63,6,0,1033,815.6553902059627,32283645.756716616,1110359920.0392706,2
0270MH0002530050102816I01_DRCL.JPG,40229,7166,798,275,192,220,232,40,0,0,901,774.8135904738532,31837236.97724006,999176908.329985,2
0270MH0002530050102817E01_DRCL.JPG,35802,10811,1352,376,191,157,80,77,43,7,1322,877.2164880175654,33864699.38432155,1262172673.1106598,2
0270MH0002530050102817I01_DRCL.JPG,38285,8914,982,261,214,195,213,86,2,0,1032,813.2301697773551,32991816.98332092,1086773155.6682978,2
0270MH0002530050102818E01_DRCL.JPG,32336,13121,2351,506,193,149,86,53,52,35,1778,973.5319620260432,36049040.30731083,1536240230.1471796,2
0270MH0002530050102818I01_DRCL.JPG,36149,10589,1377,306,189,235,170,110,27,0,1307,863.6524968606049,34363621.97781195,1210952047.6071675,2
0270MH0002530050102819E01_DRCL.JPG,28579,15063,3707,866,261,143,96,60,36,35,2504,1093.217297015099,38508859.31840652,1908990406.959409,2
0270MH0002530050102819I01_DRCL.JPG,33491,12646,1896,355,192,237,176,89,52,16,1693,919.3113210240112,35934751.8290075,1349070186.8697686,2
0270MH0002530050102820E01_DRCL.JPG,24637,16522,5291,1542,415,186,87,67,40,34,3277,1255.7888929365365,41492190.39487378,2465067927.2416425,2
0270MH0002530050102820I01_DRCL.JPG,30743,14340,2738,548,191,240,177,77,53,39,2157,986.505820977598,37539613.039645016,1528381948.9697416,2
0270MH0002530050102821E01_DRCL.JPG,21124,17207,6854,2352,756,261,105,66,45,33,4208,1461.7980666787903,44777165.96388275,3252940027.3252406,2
0270MH0002530050102821I01_DRCL.JPG,28561,15539,3497,742,208,242,169,82,44,41,2636,1047.8298857403386,38958797.46571385,1711397754.1821508,2
0270MH0002530050102822C00_DRCL.JPG,18044,17094,8271,3337,1303,431,161,65,49,31,5152,1699.7196144757693,48064007.59876271,4209185219.241996,1
0270MH0002530050102822E01_DRCL.JPG,18082,17239,8284,3203,1232,440,163,64,39,47,4913,1687.8510641305047,47730221.83784902,4182006006.0841393,1
0270MH0002530050102822I01_DRCL.JPG,26443,16521,4332,965,312,195,190,77,34,32,2907,1096.9920242539122,40062428.45437606,1851631980.0681183,2
0270MH0002530050102823E01_DRCL.JPG,16362,17091,8873,3821,1604,625,240,89,46,31,5395,1839.130200500836,49411481.00342983,4818186769.129072,1
0270MH0002530050102823I01_DRCL.JPG,24836,17328,4951,1128,355,208,165,69,24,42,3187,1138.9788795722704,40723465.47165206,1996182559.5664024,2
0270MH0002530050102824E01_DRCL.JPG,15861,16962,9181,3961,1691,662,268,117,57,31,5414,1906.9238399606252,49612781.348315686,5144481822.9550495,1
0270MH0002530050102824I01_DRCL.JPG,24735,17316,4960,1196,389,198,188,57,29,33,3196,1146.9196127158252,40886597.22588876,2028548741.3582048,2
0270MH0002530050102825E01_DRCL.JPG,16906,17349,8536,3535,1519,565,200,110,50,28,4796,1812.066708918244,48083259.54140519,4779276233.858634,1
0270MH0002530050102825I01_DRCL.JPG,26069,16748,4385,1041,376,197,154,67,38,31,2918,1108.817331914221,39967993.623424,1907388670.3718643,2
0270MH0002530050102826E01_DRCL.JPG,19519,17481,7408,2750,982,390,160,58,34,32,3849,1575.548776028837,45012662.33674769,3789544824.9551954,2
0270MH0002530050102826I01_DRCL.JPG,28255,15762,3523,782,336,170,148,68,38,37,2585,1042.8181415538666,38371273.513585865,1719305632.339453,2
0270MH0002530050102827E01_DRCL.JPG,22897,17206,5893,1727,657,248,100,39,32,28,3104,1336.9248772984863,41304606.230277285,2857862073.550658,2
0270MH0002530050102827I01_DRCL.JPG,31091,14012,2687,592,270,190,158,73,49,21,1948,968.4501656783832,36581819.89432091,1514591685.0521965,2
0270MH0002530050102828E01_DRCL.JPG,27146,15965,3905,1021,467,188,60,37,32,34,2310,1137.3754369447222,38076832.94626315,2142751844.084057,2
0270MH0002530050102828I01_DRCL.JPG,33828,12223,1921,454,261,170,153,83,42,17,1566,904.0878075066892,34978418.09848226,1345271043.8062246,2
0270MH0002530050102841E01_DRCL.JPG,34795,10835,1724,633,431,204,89,78,62,39,1517,992.6259493872572,40317414.8777698,1312041802.8568013,2
0270MH0002530050102841I01_DRCL.JPG,37056,9045,1400,684,338,153,125,193,121,37,1231,917.197247159012,38197993.150439225,1107535463.2337315,2
